person_id,rownum,binary_choice,price_to_inc,range,acceleration,top_speed,pollution,size,big_enough,luggage_space,operating_cost,station_availability,suv,sports_car,station_wagon,truck,van,ev,commute_x_ev,college_x_ev,cng,methanol,college_x_methanol,not_ev,not_cng,j,y
1866,11201,0,3.0350346,350,2.5,110,0.75,3,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
1866,11202,0,3.0350346,350,2.5,110,0.75,3,0,1.0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,2
1867,11203,1,1.7673139,75,4.0,85,0.1,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1867,11204,0,1.7673139,75,4.0,85,0.1,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
1867,11205,0,2.2722607000000004,300,6.0,95,0.4,3,0,1.0,6,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0
1867,11206,0,2.2722607000000004,300,6.0,95,0.4,3,0,1.0,6,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,0
1867,11207,0,2.5247341,350,2.5,110,0.75,3,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
1867,11208,0,2.5247341,350,2.5,110,0.75,3,0,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0
1868,11209,0,3.8017382000000004,125,4.0,100,0.0,2,0,1.0,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
1868,11210,0,3.8017382000000004,125,4.0,100,0.0,2,0,1.0,8,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4
1868,11211,0,4.6962648,250,6.0,95,0.4,3,0,1.0,8,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
1868,11212,0,4.6962648,250,6.0,95,0.4,3,0,1.0,8,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
1868,11213,1,5.143528099999999,300,2.5,110,0.75,3,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1868,11214,0,5.143528099999999,300,2.5,110,0.75,3,0,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4
1869,11215,0,5.1388859,75,6.0,85,0.1,0,0,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
1869,11216,0,5.1388859,75,6.0,85,0.1,0,0,0.7,8,0.7,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2
1869,11217,1,3.5329841,300,2.5,95,0.4,1,0,1.0,2,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
1869,11218,0,3.5329841,300,2.5,95,0.4,1,0,1.0,2,0.1,0,0,0,0,1,0,0,0,0,1,1,1,0,3,2
1869,11219,0,4.1753447999999995,350,4.0,110,0.75,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
1869,11220,0,4.1753447999999995,350,4.0,110,0.75,2,0,1.0,4,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,2
1870,11221,0,0.76686666,200,6.0,65,0.0,1,0,1.0,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2
1870,11222,0,0.76686666,200,6.0,65,0.0,1,0,1.0,8,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2
1870,11223,1,1.1503,300,2.5,140,0.6,2,0,1.0,6,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
1870,11224,0,1.1503,300,2.5,140,0.6,2,0,1.0,6,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
1870,11225,0,1.2781111,350,4.0,85,1.0,3,1,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
1870,11226,0,1.2781111,350,4.0,85,1.0,3,1,1.0,8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
1871,11227,0,8.309339900000001,125,2.5,85,0.0,3,0,0.7,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2
1871,11228,0,8.309339900000001,125,2.5,85,0.0,3,0,0.7,8,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2
1871,11229,1,6.647471899999999,250,4.0,85,0.25,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
1871,11230,0,6.647471899999999,250,4.0,85,0.25,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
1871,11231,0,7.597110799999999,300,6.0,95,0.5,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
1871,11232,0,7.597110799999999,300,6.0,95,0.5,3,0,1.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
1872,11233,0,3.5787111000000005,200,6.0,65,0.0,3,1,0.7,2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2
1872,11234,0,3.5787111000000005,200,6.0,65,0.0,3,1,0.7,2,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2
1872,11235,1,3.8343333,75,2.5,110,0.6,3,1,0.7,8,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2
1872,11236,0,3.8343333,75,2.5,110,0.6,3,1,0.7,8,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,3,2
1872,11237,0,4.0899555,300,4.0,140,0.25,2,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2
1872,11238,0,4.0899555,300,4.0,140,0.25,2,0,1.0,2,0.7,0,0,1,0,0,0,0,0,0,1,1,1,0,5,2
1873,11239,0,4.1386835,200,6.0,100,0.0,3,0,1.0,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
1873,11240,0,4.1386835,200,6.0,100,0.0,3,0,1.0,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4
1873,11241,0,3.0350346,300,2.5,95,0.25,2,0,1.0,6,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
1873,11242,0,3.0350346,300,2.5,95,0.25,2,0,1.0,6,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
1873,11243,1,3.5868589999999996,350,4.0,110,0.5,3,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1873,11244,0,3.5868589999999996,350,4.0,110,0.5,3,0,1.0,8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4
1874,11245,0,8.8365693,75,4.0,95,0.25,1,0,0.7,6,0.3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
1874,11246,0,8.8365693,75,4.0,95,0.25,1,0,0.7,6,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4
1874,11247,0,6.3118352,300,6.0,110,0.6,2,0,1.0,8,0.7,0,1,0,0,0,0,0,0,0,1,1,1,0,2,4
1874,11248,0,6.3118352,300,6.0,110,0.6,2,0,1.0,8,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
1874,11249,1,7.0692554,350,2.5,140,1.0,0,0,1.0,2,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4
1874,11250,0,7.0692554,350,2.5,140,1.0,0,0,1.0,2,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,4
1875,11251,1,3.1308432,125,6.0,55,0.0,3,0,0.7,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1875,11252,0,3.1308432,125,6.0,55,0.0,3,0,0.7,8,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1875,11253,0,3.3544748999999996,300,2.5,95,0.6,3,0,1.0,4,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
1875,11254,0,3.3544748999999996,300,2.5,95,0.6,3,0,1.0,4,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0
1875,11255,0,3.5781065,250,4.0,110,0.25,2,0,1.0,6,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0
1875,11256,0,3.5781065,250,4.0,110,0.25,2,0,1.0,6,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,0
1876,11257,0,3.7871010999999997,125,4.0,65,0.0,3,0,1.0,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2
1876,11258,0,3.7871010999999997,125,4.0,65,0.0,3,0,1.0,1,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2
1876,11259,1,2.7772075000000003,250,6.0,140,0.75,3,0,1.0,8,0.7,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
1876,11260,0,2.7772075000000003,250,6.0,140,0.75,3,0,1.0,8,0.7,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2
1876,11261,0,3.2821542999999997,300,2.5,85,0.25,2,0,1.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,2
1876,11262,0,3.2821542999999997,300,2.5,85,0.25,2,0,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
1877,11263,0,8.079149099999999,200,6.0,85,0.0,2,0,0.7,2,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3
1877,11264,0,8.079149099999999,200,6.0,85,0.0,2,0,0.7,2,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3
1877,11265,0,8.8365693,75,2.5,140,0.25,3,0,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3
1877,11266,1,8.8365693,75,2.5,140,0.25,3,0,0.7,8,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,3
1877,11267,0,7.0692554,350,4.0,95,1.0,3,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
1877,11268,0,7.0692554,350,4.0,95,1.0,3,0,1.0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,3
1878,11269,0,6.647471899999999,125,2.5,55,0.0,1,0,0.7,1,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5
1878,11270,0,6.647471899999999,125,2.5,55,0.0,1,0,0.7,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,5
1878,11271,0,8.309339900000001,250,4.0,110,0.6,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,2,5
1878,11272,0,8.309339900000001,250,4.0,110,0.6,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,3,5
1878,11273,0,5.9352428,300,6.0,140,1.0,3,1,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,5
1878,11274,1,5.9352428,300,6.0,140,1.0,3,1,1.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,5
1879,11275,1,3.8017382000000004,200,4.0,65,0.0,3,0,1.0,2,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1879,11276,0,3.8017382000000004,200,4.0,65,0.0,3,0,1.0,2,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
1879,11277,0,2.4599482000000004,75,6.0,110,0.1,2,0,1.0,4,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
1879,11278,0,2.4599482000000004,75,6.0,110,0.1,2,0,1.0,4,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0
1879,11279,0,3.3544748999999996,350,2.5,85,0.75,3,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
1879,11280,0,3.3544748999999996,350,2.5,85,0.75,3,0,1.0,8,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
1880,11281,0,1.7673139,125,2.5,85,0.0,0,0,0.7,8,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,5
1880,11282,0,1.7673139,125,2.5,85,0.0,0,0,0.7,8,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,5
1880,11283,0,1.7673139,300,4.0,140,0.25,1,0,0.7,2,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5
1880,11284,0,1.7673139,300,4.0,140,0.25,1,0,0.7,2,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,5
1880,11285,0,2.2722607000000004,250,6.0,85,0.6,2,0,1.0,4,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5
1880,11286,1,2.2722607000000004,250,6.0,85,0.6,2,0,1.0,4,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,5
1881,11287,0,1.2781111,125,2.5,55,0.0,3,0,0.7,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4
1881,11288,0,1.2781111,125,2.5,55,0.0,3,0,0.7,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,4
1881,11289,0,1.2781111,300,4.0,95,0.6,3,0,0.7,2,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
1881,11290,0,1.2781111,300,4.0,95,0.6,3,0,0.7,2,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4
1881,11291,1,0.76686666,250,6.0,110,0.25,2,0,1.0,4,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4
1881,11292,0,0.76686666,250,6.0,110,0.25,2,0,1.0,4,0.1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,4
1882,11293,0,2.7772075000000003,200,2.5,55,0.0,2,0,0.7,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2
1882,11294,0,2.7772075000000003,200,2.5,55,0.0,2,0,0.7,8,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2
1882,11295,1,1.7673139,300,4.0,110,0.75,3,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
1882,11296,0,1.7673139,300,4.0,110,0.75,3,0,1.0,2,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
1882,11297,0,2.2722607000000004,350,6.0,140,0.25,1,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
1882,11298,0,2.2722607000000004,350,6.0,140,0.25,1,0,1.0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2
1883,11299,0,5.4600663,125,4.0,55,0.0,3,0,0.7,4,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3
1883,11300,0,5.4600663,125,4.0,55,0.0,3,0,0.7,4,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3
1883,11301,0,3.5329841,300,6.0,95,0.1,1,0,0.7,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3
1883,11302,1,3.5329841,300,6.0,95,0.1,1,0,0.7,2,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,3
1883,11303,0,4.8177056,300,2.5,140,0.75,2,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
1883,11304,0,4.8177056,300,2.5,140,0.75,2,0,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,3
1884,11305,0,4.3455777,200,6.0,55,0.0,3,1,0.7,8,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
1884,11306,0,4.3455777,200,6.0,55,0.0,3,1,0.7,8,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4
1884,11307,0,4.8568222,75,2.5,95,0.1,2,0,0.7,8,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
1884,11308,0,4.8568222,75,2.5,95,0.1,2,0,0.7,8,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4
1884,11309,1,5.3680666,300,4.0,110,0.4,3,1,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4
1884,11310,0,5.3680666,300,4.0,110,0.4,3,1,1.0,2,0.7,0,0,1,0,0,0,0,0,0,1,1,1,0,5,4
1885,11311,0,6.0700690999999996,125,2.5,100,0.0,1,0,0.7,2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
1885,11312,0,6.0700690999999996,125,2.5,100,0.0,1,0,0.7,2,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4
1885,11313,0,4.690508,250,4.0,95,0.4,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
1885,11314,0,4.690508,250,4.0,95,0.4,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
1885,11315,1,5.2423324000000004,300,6.0,110,0.75,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1885,11316,0,5.2423324000000004,300,6.0,110,0.75,3,0,1.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4
1886,11317,1,3.8343333,125,4.0,65,0.0,2,0,1.0,8,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1886,11318,0,3.8343333,125,4.0,65,0.0,2,0,1.0,8,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
1886,11319,0,4.0899555,300,6.0,110,0.1,0,0,0.7,8,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
1886,11320,0,4.0899555,300,6.0,110,0.1,0,0,0.7,8,0.1,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0
1886,11321,0,2.8118444,250,2.5,140,0.4,1,0,1.0,2,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0
1886,11322,0,2.8118444,250,2.5,140,0.4,1,0,1.0,2,0.3,0,0,1,0,0,0,0,0,0,1,1,1,0,5,0
1887,11323,0,5.2423324000000004,200,2.5,65,0.0,2,0,0.7,4,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
1887,11324,0,5.2423324000000004,200,2.5,65,0.0,2,0,0.7,4,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4
1887,11325,0,6.3459814,300,4.0,140,0.6,3,0,1.0,8,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
1887,11326,0,6.3459814,300,4.0,140,0.6,3,0,1.0,8,0.1,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
1887,11327,1,4.690508,350,6.0,85,1.0,3,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1887,11328,0,4.690508,350,6.0,85,1.0,3,0,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4
1888,11329,0,3.2821542999999997,250,6.0,85,0.4,3,0,0.7,2,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
1888,11330,0,3.2821542999999997,250,6.0,85,0.4,3,0,0.7,2,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2
1888,11331,1,3.7871010999999997,400,2.5,95,0.75,3,0,1.0,4,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
1888,11332,0,3.7871010999999997,400,2.5,95,0.75,3,0,1.0,4,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,2
1888,11333,0,4.0395745000000005,250,4.0,110,0.25,2,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
1888,11334,0,4.0395745000000005,250,4.0,110,0.25,2,0,1.0,6,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,2
1889,11335,1,3.5787111000000005,200,4.0,55,0.0,2,0,1.0,4,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1889,11336,0,3.5787111000000005,200,4.0,55,0.0,2,0,1.0,4,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
1889,11337,0,3.8343333,75,6.0,95,0.1,0,0,0.7,2,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
1889,11338,0,3.8343333,75,6.0,95,0.1,0,0,0.7,2,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0
1889,11339,0,4.0899555,300,2.5,110,0.4,1,0,1.0,4,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0
1889,11340,0,4.0899555,300,2.5,110,0.4,1,0,1.0,4,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,0
1890,11341,0,4.1753447999999995,75,6.0,110,0.4,1,0,0.7,8,0.7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
1890,11342,0,4.1753447999999995,75,6.0,110,0.4,1,0,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
1890,11343,1,4.8177056,300,2.5,140,0.75,2,0,1.0,2,0.1,0,1,0,0,0,0,0,0,0,1,1,1,0,2,2
1890,11344,0,4.8177056,300,2.5,140,0.75,2,0,1.0,2,0.1,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
1890,11345,0,5.1388859,350,4.0,85,0.25,2,0,1.0,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,2
1890,11346,0,5.1388859,350,4.0,85,0.25,2,0,1.0,4,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,2
1891,11347,1,3.0674666,200,6.0,55,0.0,2,0,0.7,8,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1891,11348,0,3.0674666,200,6.0,55,0.0,2,0,0.7,8,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
1891,11349,0,3.3230888,75,2.5,95,0.1,0,0,0.7,8,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
1891,11350,0,3.3230888,75,2.5,95,0.1,0,0,0.7,8,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0
1891,11351,0,3.8343333,300,4.0,110,0.4,1,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0
1891,11352,0,3.8343333,300,4.0,110,0.4,1,0,1.0,2,0.7,0,0,1,0,0,0,0,0,0,1,1,1,0,5,0
1892,11353,0,3.5868589999999996,75,4.0,85,0.1,1,0,1.0,4,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
1892,11354,0,3.5868589999999996,75,4.0,85,0.1,1,0,1.0,4,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4
1892,11355,0,4.1386835,300,6.0,95,0.4,2,0,1.0,6,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
1892,11356,0,4.1386835,300,6.0,95,0.4,2,0,1.0,6,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,4
1892,11357,1,4.4145957000000005,350,2.5,110,0.75,3,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1892,11358,0,4.4145957000000005,350,2.5,110,0.75,3,0,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,4
1893,11359,0,3.1759789,200,6.0,85,0.0,1,0,0.7,2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4
1893,11360,0,3.1759789,200,6.0,85,0.0,1,0,0.7,2,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4
1893,11361,0,3.3877108999999996,75,2.5,140,0.25,2,0,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
1893,11362,0,3.3877108999999996,75,2.5,140,0.25,2,0,0.7,8,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,4
1893,11363,1,2.7525151,350,4.0,95,1.0,3,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1893,11364,0,2.7525151,350,4.0,95,1.0,3,0,1.0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,4
1894,11365,0,4.4965252,200,4.0,100,0.0,3,0,1.0,8,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,4
1894,11366,0,4.4965252,200,4.0,100,0.0,3,0,1.0,8,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4
1894,11367,0,5.1388859,300,6.0,95,0.25,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
1894,11368,0,5.1388859,300,6.0,95,0.25,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
1894,11369,1,3.5329841,350,2.5,110,0.5,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1894,11370,0,3.5329841,350,2.5,110,0.5,3,0,1.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4
1895,11371,1,7.0659681,200,4.0,55,0.0,3,0,1.0,4,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
1895,11372,0,7.0659681,200,4.0,55,0.0,3,0,1.0,4,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
1895,11373,0,5.4600663,300,6.0,110,0.75,3,0,1.0,4,0.3,0,0,0,0,1,0,0,0,0,1,1,1,0,2,0
1895,11374,0,5.4600663,300,6.0,110,0.75,3,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0
1895,11375,0,6.102427,350,2.5,140,0.25,2,0,1.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0
1895,11376,0,6.102427,350,2.5,140,0.25,2,0,1.0,6,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0
1896,11377,1,6.9482252,125,4.0,85,0.0,2,0,0.7,8,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1896,11378,0,6.9482252,125,4.0,85,0.0,2,0,0.7,8,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1896,11379,0,7.444527000000001,300,6.0,140,0.4,3,0,0.7,2,0.1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0
1896,11380,0,7.444527000000001,300,6.0,140,0.4,3,0,0.7,2,0.1,0,1,0,0,0,0,0,0,1,0,0,1,1,3,0
1896,11381,0,5.459319799999999,300,2.5,95,0.25,1,0,1.0,6,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0
1896,11382,0,5.459319799999999,300,2.5,95,0.25,1,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
1897,11383,0,4.8177056,200,2.5,65,0.0,2,0,0.7,2,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,4
1897,11384,0,4.8177056,200,2.5,65,0.0,2,0,0.7,2,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,4
1897,11385,0,3.5329841,300,4.0,140,0.6,3,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
1897,11386,0,3.5329841,300,4.0,140,0.6,3,0,1.0,2,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4
1897,11387,1,4.1753447999999995,350,6.0,85,1.0,3,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1897,11388,0,4.1753447999999995,350,6.0,85,1.0,3,0,1.0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4
1898,11389,0,5.2423324000000004,125,4.0,85,0.0,3,0,0.7,8,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4
1898,11390,0,5.2423324000000004,125,4.0,85,0.0,3,0,0.7,8,0.0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,4
1898,11391,0,5.7941569,300,6.0,140,0.4,3,0,0.7,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
1898,11392,0,5.7941569,300,6.0,140,0.4,3,0,0.7,2,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,4
1898,11393,1,4.690508,300,2.5,95,0.25,2,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
1898,11394,0,4.690508,300,2.5,95,0.25,2,0,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,4
1899,11395,0,3.5346277,200,2.5,65,0.0,2,0,0.7,4,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,5
